gene-name	chromosome	start	stop
SEMA6C	1	151104161	151119104
TNFAIP8L2	1	151129105	151132225
LYSMD1	1	151132222	151138424
SCNM1	1	151138498	151142773
TMOD4	1	151142462	151148547
VPS72	1	151142463	151167797
PIP5K1A	1	151170425	151222012
PSMD4	1	151227179	151239955
RP11-126K1.2	1	151252500	151254405
ZNF687	1	151254094	151264381
PI4KB	1	151264413	151300191
RFX5	1	151313116	151319833
SELENBP1	1	151336778	151345209
PSMB4	1	151372010	151374420
POGZ	1	151375200	151431941
CGN	1	151482986	151511168
TUFT1	1	151512781	151556059
SNX27	1	151584541	151671567
TNRC4	1	151674830	151689290
C1orf230	1	151682909	151702281
MRPL9	1	151732119	151736040
OAZ3	1	151735445	151743808
TDRKH	1	151744050	151763892
LINGO4	1	151772740	151778630
RORC	1	151778547	151804348
C2CD4D	1	151810295	151813033
THEM5	1	151818220	151826173
THEM4	1	151846060	151882284
S100A10	1	151955391	151966866
S100A11	1	152004982	152020383
AL591893.1	1	152052033	152053058
TCHHL1	1	152056618	152061541
TCHH	1	152078793	152086556
RPTN	1	152126071	152131704
HRNR	1	152184558	152196669
FLG	1	152274651	152297679
FLG2	1	152321213	152332482
CRNN	1	152381719	152386750
LCE5A	1	152483320	152484653
LCE3C	1	152484011	152573562
CRCT1	1	152486978	152488486
LCE3E	1	152538130	152539248
LCE3D	1	152551857	152552980
LCE3B	1	152586287	152586574
LCE3A	1	152595310	152595579
LCE2D	1	152635872	152637135
LCE2C	1	152647771	152649050
LCE2B	1	152658599	152659877
LCE2A	1	152670840	152671918
LCE4A	1	152680636	152681967
C1orf68	1	152691082	152692946
KPRP	1	152730506	152734529
LCE1E	1	152747646	152760902
LCE1F	1	152748848	152749204
LCE1D	1	152769217	152771396
LCE1C	1	152777311	152779107
LCE1B	1	152784837	152785366
LCE1A	1	152798523	152800665
LCE6A	1	152815344	152816459
SMCP	1	152850793	152857523
IVL	1	152881021	152884362
SPRR4	1	152943142	152945050
SPRR1A	1	152956557	152958289
SPRR3	1	152974223	152976332
SPRR1B	1	153003678	153005376
SPRR2D	1	153012201	153014407
SPRR2B	1	153028589	153113943
SPRR2A	1	153028589	153030013
SPRR2E	1	153065611	153078660
SPRR2F	1	153084590	153085991
SPRR2G	1	153122058	153123345
LELP1	1	153175919	153177596
PRR9	1	153190060	153191793
LOR	1	153232176	153234598
PGLYRP3	1	153270338	153283194
PGLYRP4	1	153302596	153321316
S100A9	1	153330330	153333503
S100A12	1	153346184	153348125
S100A8	1	153362508	153363664
S100A7A	1	153388945	153395701
S100A7L2	1	153409471	153412503
S100A7	1	153430220	153433177
S100A6	1	153507075	153508720
S100A5	1	153509623	153514241
S100A4	1	153516089	153522612
S100A3	1	153519805	153521848
S100A2	1	153533584	153540366
S100A16	1	153579362	153585644
S100A14	1	153586731	153589462
S100A13	1	153591263	153606873
S100A1	1	153600402	153604513
C1orf77	1	153606525	153618782
SNAPIN	1	153631130	153634306
ILF2	1	153634512	153643524
NPR1	1	153651113	153666468
INTS3	1	153700543	153746555
SLC27A3	1	153746830	153752633
AL513523.1	1	153747489	153747578
GATAD2B	1	153777201	153895451
DENND4B	1	153901977	153919172
CRTC2	1	153920151	153931101
SLC39A1	1	153931575	153940188
CREB3L4	1	153940010	153946839
JTB	1	153946745	153950164
RAB13	1	153954127	153958834
RPS27	1	153963235	153964626
NUP210L	1	153965161	154127592
TPM3	1	154127784	154167124
C1orf189	1	154171848	154178809
C1orf43	1	154179196	154193104
UBAP2L	1	154192655	154243986
HAX1	1	154244987	154248351
AQP10	1	154293566	154297801
ATP8B2	1	154298029	154323783
IL6R	1	154377669	154441926
SHE	1	154442248	154474589
TDRD10	1	154474695	154520623
UBE2Q1	1	154521053	154531504
CHRNB2	1	154540257	154552502
ADAR	1	154554537	154600475
KCNN3	1	154679902	154842756
AL606500.1	1	154728099	154728829
PMVK	1	154897210	154909467
PBXIP1	1	154916552	154928609
PYGO2	1	154929502	154936329
SHC1	1	154934774	154946959
CKS1B	1	154947129	154951725
FLAD1	1	154955814	154965587
LENEP	1	154966062	154966774
ZBTB7B	1	154975133	154990998
DCST2	1	154990996	155006257
DCST1	1	155006300	155023406
ADAM15	1	155023177	155035252
EFNA4	1	155036207	155042029
RP11-540D14.8	1	155036224	155059283
EFNA3	1	155036300	155060014
EFNA1	1	155099936	155107333
RAG1AP1	1	155107820	155111329
DPM3	1	155112367	155113071
KRTCAP2	1	155141884	155159747
TRIM46	1	155146346	155157447
MUC1	1	155158300	155162707
THBS3	1	155165379	155178842
MTX1	1	155178490	155183614
GBAP	1	155183616	155197325
GBA	1	155204243	155214488
FAM189B	1	155216996	155225274
SCAMP3	1	155225770	155232221
CLK2	1	155232659	155248282
HCN3	1	155247374	155259639
PKLR	1	155259086	155271225
FDPS	1	155278539	155290457
RUSC1	1	155290687	155300905
ASH1L	1	155305059	155532484
MSTO1	1	155579996	155584758
YY1AP1	1	155629237	155658791
DAP3	1	155657751	155708803
GON4L	1	155719508	155829191
SYT11	1	155829300	155854990
RIT1	1	155867599	155881195
KIAA0907	1	155882834	155904191
RXFP4	1	155911481	155912716
ARHGEF2	1	155916645	155966129
SSR2	1	155978839	155990758
UBQLN4	1	156005092	156023585
ROBLD3	1	156024543	156028301
RAB25	1	156030951	156040295
LMNA	1	156052364	156109880
SEMA4A	1	156117157	156147543
SLC25A44	1	156163730	156182587
PMF1	1	156182773	156213123
BGLAP	1	156211753	156213112
PAQR6	1	156213206	156217881
SMG5	1	156219015	156252616
C1orf85	1	156259880	156265463
TMEM79	1	156252726	156262976
CCT3	1	156278752	156337664
C1orf182	1	156307105	156316786
RHBG	1	156339003	156355011
C1orf61	1	156374044	156400493
MEF2D	1	156433519	156470620
IQGAP3	1	156495197	156542396
TTC24	1	156551157	156556902
APOA1BP	1	156561040	156564091
GPATCH4	1	156564279	156571302
HAPLN2	1	156589086	156595517
BCAN	1	156611182	156629324
NES	1	156638555	156647189
CRABP2	1	156669398	156675608
ISG20L2	1	156691683	156698591
C1orf66	1	156698234	156706752
MRPL24	1	156707095	156711382
HDGF	1	156711899	156736717
PRCC	1	156720402	156770609
SH2D2A	1	156776035	156786654
NTRK1	1	156785448	156851642
INSRR	1	156809855	156828810
PEAR1	1	156863490	156886226
C1orf92	1	156890442	156902886
ARHGEF11	1	156904632	157015162
ETV3	1	157090983	157108266
FCRL5	1	157477385	157522310
FCRL4	1	157543539	157567870
FCRL3	1	157646271	157670775
FCRL2	1	157715521	157746922
FCRL1	1	157764193	157789895
CD5L	1	157800704	157868046
KIRREL	1	157963063	158070052
CD1D	1	158149737	158154686
CD1A	1	158223927	158228059
CD1C	1	158259563	158264564
CD1B	1	158297740	158301321
CD1E	1	158323254	158327319
OR10T2	1	158368312	158369256
OR10K2	1	158388973	158390656
OR10K1	1	158435272	158436344
OR10R2	1	158449668	158450675
OR6Y1	1	158516918	158517895
OR6P1	1	158532441	158533394
OR10X1	1	158548709	158549689
OR10Z1	1	158576229	158577170
SPTA1	1	158580278	158656488
OR6K2	1	158669468	158670442
OR6K3	1	158686958	158687953
OR6K6	1	158724510	158725681
OR6N1	1	158735534	158736472
OR6N2	1	158746472	158747425
MNDA	1	158801107	158819296
PYHIN1	1	158900586	158946844
IFI16	1	158969758	159024945
AIM2	1	159032274	159116886
CADM3	1	159141399	159173103
DARC	1	159173097	159176290
OR10J3	1	159249338	159284449
FCER1A	1	159259504	159278014
OR10J1	1	159320883	159410511
OR10J5	1	159504868	159505797
APCS	1	159557615	159558655
CRP	1	159682079	159684379
DUSP23	1	159750722	159752333
FCRL6	1	159770302	159786041
SLAMF8	1	159796540	159807039
C1orf204	1	159804264	159825137
VSIG8	1	159824106	159832447
CCDC19	1	159842152	159869955
TAGLN2	1	159887897	159895522
IGSF9	1	159896829	159915394
SLAMF9	1	159921282	159924044
PIGM	1	159997462	160001783
KCNJ10	1	160007257	160040038
KCNJ9	1	160051360	160060353
IGSF8	1	160061130	160068733
ATP1A2	1	160085549	160113381
ATP1A4	1	160121352	160156767
CASQ1	1	160160346	160171676
PEA15	1	160175127	160185166
DCAF8	1	160185505	160232321
PEX19	1	160209932	160254944
COPA	1	160259063	160313190
NCSTN	1	160313054	160328742
NHLH1	1	160336857	160342638
VANGL2	1	160370376	160398468
SLAMF6	1	160454820	160493052
CD84	1	160510888	160549294
SLAMF1	1	160577890	160617085
CD48	1	160648536	160681641
SLAMF7	1	160709037	160724611
LY9	1	160765896	160798045
CD244	1	160799950	160832692
ITLN1	1	160846329	160854960
ITLN2	1	160914815	160924589
F11R	1	160965001	161008752
TSTD1	1	161007421	161008780
USF1	1	161009041	161015767
ARHGAP30	1	161016732	161039760
PVRL4	1	161040785	161059389
KLHDC9	1	161068151	161070136
PFDN2	1	161070346	161087901
NIT1	1	161087876	161102202
DEDD	1	161090764	161102478
UFC1	1	161122566	161128646
USP21	1	161129240	161135513
PPOX	1	161136200	161147803
B4GALT3	1	161141100	161147314
ADAMTS4	1	161159538	161168846
NDUFS2	1	161166894	161184185
FCER1G	1	161185024	161190489
AL590714.1	1	161191462	161192296
APOA2	1	161192082	161193421
TOMM40L	1	161195793	161200408
NR1I3	1	161199456	161208092
AL590714.2	1	161204825	161209198
PCP4L1	1	161228517	161255240
MPZ	1	161274525	161279762
SDHC	1	161284047	161332984
C1orf192	1	161334521	161337664
FCGR2A	1	161475220	161493803
HSPA6	1	161494036	161496681
FCGR3A	1	161511549	161520527
FCGR2B	1	161551136	161648444
FCGR3B	1	161592986	161601158
FCRLA	1	161676762	161684142
FCRLB	1	161691353	161697933
DUSP12	1	161719548	161727028
ATF6	1	161736084	161933860
OLFML2B	1	161952982	161993644
NOS1AP	1	162039566	162356608
C1orf111	1	162343515	162346660
SH2D1B	1	162365056	162381928
UHMK1	1	162467633	162499400
UAP1	1	162531321	162569627
DDR2	1	162601163	162750237
AL445197.2	1	162754122	162754316
HSD17B7	1	162760492	162782607
C1orf110	1	162821106	162838605
RGS4	1	163038396	163046592
RGS5	1	163080911	163187426
NUF2	1	163291725	163325554
AL357512.2	1	164245661	164245967
PBX1	1	164524821	164821067
LMX1A	1	165171104	165325952
RXRG	1	165370159	165414433
LRRC52	1	165513244	165533198
MGST3	1	165600098	165631033
ALDH9A1	1	165631453	165668100
TMCO1	1	165696032	165738417
UCK2	1	165796768	165880855
FAM78B	1	166026674	166136206
POGK	1	166808684	166825581
TADA1	1	166825747	166845564
ILDR2	1	166887996	166944561
MAEL	1	166958346	166991451
GPA33	1	167022073	167059868
DUSP27	1	167063282	167098402
POU2F1	1	167190120	167396582
CD247	1	167399877	167487847
CREG1	1	167498914	167523004
RCSD1	1	167599330	167675486
MPZL1	1	167690429	167761156
ADCY10	1	167778838	167883340
BRP44	1	167885967	167906278
DCAF6	1	167905021	168045081
AL033532.1	1	168048781	168054469
GPR161	1	168053997	168122090
TIPRL	1	168148171	168171346
SFT2D2	1	168195176	168212378
ANKRD36BL1	1	168214803	168216581
TBX19	1	168250278	168283664
XCL2	1	168510003	168513235
XCL1	1	168545711	168551315
DPT	1	168664697	168698502
ATP1B1	1	169074935	169101960
NME7	1	169101769	169337205
BLZF1	1	169337208	169365778
C1orf114	1	169364108	169396712
SLC19A2	1	169433147	169455241
Z99572.1	1	169455380	169456846
F5	1	169483404	169555826
SELP	1	169558037	169599380
C1orf112	1	169631245	169823221
SELL	1	169659808	169680839
SELE	1	169691781	169703220
C1orf156	1	169761670	169764107
SCYL3	1	169821804	169863408
KIFAP3	1	169890467	170054349
METTL11B	1	170115142	170136931
GORAB	1	170501270	170522974
PRRX1	1	170632323	170708560
C1orf129	1	170904667	170984284
FMO3	1	171060018	171086959
FMO6P	1	171106879	171130702
FMO2	1	171154347	171181822
FMO1	1	171217638	171255117
FMO4	1	171283347	171311223
BAT2D1	1	171454666	171562650
MYOC	1	171604557	171621811
VAMP4	1	171669300	171711214
METTL13	1	171750788	171783163
DNM3	1	171810621	172387606
PIGC	1	172339329	172413230
C1orf105	1	172389830	172437971
C1orf9	1	172501489	172580971
FASLG	1	172628154	172636014
TNFSF18	1	173009100	173020103
TNFSF4	1	173152873	173176452
PRDX6	1	173446405	173457946
SLC9A11	1	173469603	173572233
ANKRD45	1	173577475	173639001
KLHL20	1	173684080	173755840
CENPL	1	173768688	173793858
DARS2	1	173793641	173827684
ZBTB37	1	173837220	173866494
SERPINC1	1	173872939	173886516
RC3H1	1	173900352	173991468
RABGAP1L	1	174128548	174964445
GPR52	1	174417212	174418683
CACYBP	1	174968300	174980851
MRPS14	1	174979925	174992561
TNN	1	175036994	175117202
TNR	1	175291935	175712906
RFWD2	1	175913967	176176629
PAPPA2	1	176432307	176814735
ASTN1	1	176826438	177134024
FAM5B	1	177140633	177251558
SEC16B	1	177896701	178007142
RASAL2	1	178063276	178447985
C1orf49	1	178482210	178500693
C1orf220	1	178511887	178518024
RALGPS2	1	178694300	178889238
ANGPTL1	1	178818840	178840187
FAM20B	1	178994939	179045697
TOR3A	1	179050512	179067158
ABL2	1	179068462	179198819
SOAT1	1	179262937	179327815
C1orf125	1	179334855	179523870
NPHS2	1	179519674	179545087
TDRD5	1	179560748	179660407
FAM163A	1	179712298	179785333
TOR1AIP2	1	179809102	179846938
TOR1AIP1	1	179851177	179890583
CEP350	1	179923873	180084015
QSOX1	1	180123968	180180667
LHX4	1	180199442	180244188
ACBD6	1	180244515	180472089
XPR1	1	180601140	180859387
KIAA1614	1	180882290	180920750
STX6	1	180941861	180992047
MR1	1	181003108	181025689
IER5	1	181057638	181059977
CACNA1E	1	181382295	181770716
ZNF648	1	182023705	182030847
GLUL	1	182350839	182361341
TEDDM1	1	182367252	182369751
RNASEL	1	182542769	182558391
RGS16	1	182567758	182573543
RGS8	1	182615239	182653711
NPL	1	182758428	182799519
DHX9	1	182808504	182856886
C1orf14	1	182869000	182922660
LAMC1	1	182992597	183114727
LAMC2	1	183155373	183214035
NMNAT2	1	183217372	183387737
SMG7	1	183441613	183567381
NCF2	1	183524698	183560011
ARPC5	1	183592401	183604892
RGL1	1	183605208	183897666
APOBEC4	1	183615541	183622451
GLT25D2	1	183898988	184006863
TSEN15	1	184020811	184043346
C1orf21	1	184356192	184598154
EDEM3	1	184659637	184724047
FAM129A	1	184759858	184943682
RNF2	1	185014496	185071740
C1orf25	1	185087220	185126204
C1orf26	1	185126212	185260897
IVNS1ABP	1	185265520	185286461
HMCN1	1	185703683	186160085
PRG4	1	186265405	186283694
TPR	1	186282954	186344825
C1orf27	1	186344970	186390507
PDC	1	186412698	186430258
PTGS2	1	186640923	186649559
PLA2G4A	1	186798032	186958113
FAM5C	1	190066792	190446759
RGS18	1	192127587	192154945
RGS1	1	192544857	192549161
RGS13	1	192605275	192629390
RGS2	1	192778169	192781403
UCHL5	1	192984889	193029210
TROVE2	1	193028552	193060907
GLRX2	1	193065598	193075244
CDC73	1	193090919	193223031
B3GALT2	1	193148175	193155784
KCNT2	1	196194909	196577541
CFH	1	196621008	196716634
CFHR3	1	196743930	196764537
CFHR1	1	196788875	196801319
CFHR2	1	196788898	196928356
CFHR4	1	196857212	196887763
CFHR5	1	196946667	196978804
F13B	1	197008321	197036397
ASPM	1	197053258	197115824
ZBTB41	1	197127572	197169672
CRB1	1	197237406	197447585
DENND1B	1	197473878	197744826
C1orf53	1	197871777	197876497
LHX9	1	197881618	197904608
NEK7	1	198126121	198291550
ATP6V1G3	1	198492352	198510075
PTPRC	1	198607801	198726545
NR5A2	1	199996730	200146552
C1orf98	1	200311672	200343482
ZNF281	1	200375827	200379184
KIF14	1	200520628	200589862
DDX59	1	200593024	200639126
CAMSAP1L1	1	200708686	200829829
GPR25	1	200842083	200843306
C1orf106	1	200860469	200884863
KIF21B	1	200938518	200992828
CACNA1S	1	201008642	201081694
TMEM9	1	201103900	201140702
IGFN1	1	201159953	201198080
PKP1	1	201252580	201302121
TNNT2	1	201328136	201346890
LAD1	1	201342372	201368736
TNNI1	1	201372896	201398994
PHLDA3	1	201434620	201438365
CSRP1	1	201452658	201478584
NAV1	1	201592411	201796097
IPO9	1	201798269	201853422
SHISA4	1	201857808	201861434
LMOD1	1	201865580	201915716
TIMM17A	1	201924619	201939789
RNPEP	1	201951500	201975275
ELF3	1	201977073	201986316
GPR37L1	1	202091986	202098640
ARL8A	1	202102532	202113869
PTPN7	1	202116141	202130716
LGR6	1	202163029	202288909
UBE2T	1	202300785	202311108
PPP1R12B	1	202317827	202557697
SYT2	1	202559724	202679545
KDM5B	1	202696526	202778598
RABIF	1	202848085	202858263
KLHL12	1	202860228	202897764
ADIPOR1	1	202909951	202927700
CYB5R1	1	202930997	202936408
TMEM183A	1	202976514	202993976
PPFIA4	1	202995626	203047864
MYOG	1	203052260	203055164
ADORA1	1	203059782	203136533
MYBPH	1	203136939	203144941
CHI3L1	1	203148059	203155922
CHIT1	1	203181955	203242769
BTG2	1	203274619	203278730
FMOD	1	203309753	203320617
PRELP	1	203444883	203460480
OPTC	1	203463271	203478077
ATP2B4	1	203595689	203713209
LAX1	1	203734284	203745478
ZC3H11A	1	203764782	203823252
SNRPE	1	203830731	203839678
SOX13	1	204042243	204096867
ETNK2	1	204100190	204121307
REN	1	204123944	204135465
KISS1	1	204159469	204165628
GOLT1A	1	204167288	204183220
PLEKHA6	1	204190349	204329044
PPP1R15B	1	204372515	204380919
PIK3C2B	1	204391756	204463852
MDM4	1	204485511	204596130
LRRN2	1	204586298	204654861
NFASC	1	204797779	204991950
CNTN2	1	205012415	205047144
TMEM81	1	205052258	205053588
RBBP5	1	205055270	205091143
DSTYK	1	205111632	205180727
TMCC2	1	205197304	205242471
NUAK2	1	205271187	205290888
KLHDC8A	1	205305220	205326166
LEMD1	1	205350506	205425082
PCTK3	1	205473723	205501921
MFSD4	1	205538013	205572046
ELK4	1	205577071	205601090
SLC45A3	1	205626979	205649587
NUCKS1	1	205681947	205719404
RAB7L1	1	205737114	205744610
SLC41A1	1	205758221	205782876
PM20D1	1	205797150	205819260
AL713965.1	1	205858663	205861612
SLC26A9	1	205882176	205912588
FAM72A	1	206136916	206155151
AVPR1B	1	206223976	206231639
C1orf186	1	206238872	206288647
CTSE	1	206317459	206332104
SRGAP2	1	206515187	206637783
IKBKE	1	206643791	206670223
C1orf147	1	206664449	206671061
RASSF5	1	206680879	206762616
LGTN	1	206744620	206785904
DYRK3	1	206800108	206857764
MAPKAPK2	1	206858289	206907628
IL10	1	206940947	206945839
IL19	1	206972215	207016325
IL20	1	207038699	207042568
IL24	1	207070788	207077484
FAIM3	1	207076636	207096592
PIGR	1	207101863	207119811
FCAMR	1	207131310	207143970
C1orf116	1	207191866	207206092
YOD1	1	207217194	207226325
PFKFB2	1	207226605	207254369
C4BPB	1	207262187	207273338
C4BPA	1	207277607	207318317
CD55	1	207494817	207534311
CR2	1	207627575	207663240
CR1	1	207669473	207815109
CD46	1	207925402	207968858
C1orf132	1	207986905	208042495
CD34	1	208057594	208084747
PLXNA2	1	208195587	208417665
CAMK1G	1	209757062	209787283
LAMB3	1	209788220	209825820
G0S2	1	209848765	209849733
HSD11B1	1	209859510	209908295
TRAF3IP3	1	209929377	209955668
C1orf74	1	209955661	209957904
IRF6	1	209959036	209979389
C1orf107	1	210001352	210030910
SYT14	1	210111538	210337636
C1orf133	1	210404801	210407466
SERTAD4	1	210406144	210419976
HHAT	1	210501606	210849638
KCNH1	1	210856555	211307457
RCOR3	1	211432621	211489727
TRAF5	1	211499957	211548288
RD3	1	211649864	211666259
SLC30A1	1	211744910	211752065
NEK2	1	211836114	211848960
LPGAT1	1	211916799	212004114
INTS7	1	212113741	212208884
DTL	1	212208919	212280742
PPP2R5A	1	212458879	212535200
TMEM206	1	212537273	212588237
NENF	1	212606229	212619714
ATF3	1	212738676	212794119
FAM71A	1	212797816	212800114
BATF3	1	212859760	212873327
NSL1	1	212899495	212965124
TATDN3	1	212965229	212989966
C1orf227	1	213003483	213020991
FLVCR1	1	213031597	213072705
VASH2	1	213123887	213164927
ANGEL2	1	213165524	213189168
RPS6KC1	1	213224597	213448116
PROX1	1	214156524	214214596
SMYD2	1	214454445	214510474
PTPN14	1	214530851	214725792
CENPF	1	214776538	214837931
KCNK2	1	215179118	215410436
KCTD3	1	215740735	215795147
USH2A	1	215796236	216596738
ESRRG	1	216676588	217311097
GPATCH2	1	217600334	217804424
SPATA17	1	217804666	218045038
RRP15	1	218458629	218511325
TGFB2	1	218519577	218617961
C1orf143	1	218683438	218699320
LYPLAL1	1	219347186	219386207
SLC30A10	1	219858769	220131989
EPRS	1	220141943	220220000
BPNT1	1	220230824	220263191
IARS2	1	220267444	220321380
RAB3GAP2	1	220321635	220445796
MARK1	1	220701568	220837803
C1orf115	1	220863187	220872499
MOSC2	1	220921567	220958150
MOSC1	1	220960101	220987735
HLX	1	221052743	221058399
DUSP10	1	221874766	221915518
HHIPL2	1	222695602	222721445
TAF1A	1	222731244	222763255
MIA3	1	222791428	222841354
AIDA	1	222841355	222886552
C1orf58	1	222885895	222908538
FAM177B	1	222910549	222924147
DISP1	1	222988406	223179337
TLR5	1	223283584	223316624
SUSD4	1	223394161	223537544
C1orf65	1	223566715	223568812
CAPN8	1	223711349	223853399
CAPN2	1	223889347	223963720
TP53BP2	1	223967596	224033674
FBXO28	1	224301791	224349749
DEGS1	1	224363458	224381143
NVL	1	224415036	224518089
CNIH4	1	224544552	224567161
WDR26	1	224572845	224624735
CNIH3	1	224622362	224928251
DNAH14	1	225083964	225587299
LBR	1	225589204	225616627
AC092811.1	1	225600404	225602040
ENAH	1	225677502	225840844
SRP9	1	225965531	225978168
EPHX1	1	225997794	226033260
TMEM63A	1	226033237	226070069
LEFTY1	1	226073982	226099082
PYCR2	1	226074396	226111978
LEFTY2	1	226124298	226129189
C1orf55	1	226170403	226187066
H3F3A	1	226249552	226259702
ACBD3	1	226332380	226374431
MIXL1	1	226411383	226414064
LIN9	1	226418850	226497570
PARP1	1	226548392	226595776
C1orf95	1	226736501	226796915
ITPKB	1	226819391	226927024
PSEN2	1	227058264	227083806
AL391628.1	1	227084589	227087265
CABC1	1	227085237	227175246
CDC42BPA	1	227177566	227506175
ZNF678	1	227751236	227847594
SNAP47	1	227916240	227968927
JMJD4	1	227918126	227923112
PRSS38	1	228003394	228034171
WNT9A	1	228106357	228135631
WNT3A	1	228194752	228248961
ARF1	1	228270361	228286910
C1orf35	1	228288427	228293112
MRPL55	1	228294380	228297013
GUK1	1	228327663	228336685
GJC2	1	228337553	228347527
C1orf148	1	228351787	228353213
C1orf69	1	228353516	228369958
C1orf145	1	228391204	228401365
OBSCN	1	228395831	228566575
TRIM11	1	228581373	228594541
TRIM17	1	228595636	228604583
HIST3H3	1	228612546	228613026
HIST3H2A	1	228645065	228645560
HIST3H2BB	1	228645808	228646259
RNF187	1	228674762	228683467
RP5-915N17.9	1	228698126	228700004
RHOU	1	228870824	228882416
TMEM78	1	229385383	229387557
RAB4A	1	229406822	229441641
SPHAR	1	229440129	229441248
C1orf96	1	229456758	229479041
ACTA1	1	229566992	229569845
NUP133	1	229577044	229644088
ABCB10	1	229652329	229694442
TAF5L	1	229728858	229761794
URB2	1	229761981	229795946
GALNT2	1	230193737	230417870
AL691479.1	1	230451436	230452000
PGBD5	1	230457392	230561475
